127.0.0.1, 2013-03-04 11:41:02, GET, /cqg/quiz, HTTP/1.1, 200, 0.378091
24.68.105.200, 2013-04-09 02:11:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000321
24.68.105.200, 2013-04-09 02:11:21, GET, /cqg/quiz, HTTP/1.1, 200, 0.012360
24.68.105.200, 2013-04-09 02:11:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000362
24.68.105.200, 2013-04-09 02:11:26, GET, /cqg/quiz, HTTP/1.1, 200, 0.007617
24.68.105.200, 2013-04-09 02:11:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000330
24.69.118.246, 2013-04-09 02:11:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007462
24.69.118.246, 2013-04-09 02:11:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000351
24.68.105.200, 2013-04-09 02:11:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.012222
24.68.105.200, 2013-04-09 02:11:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000362
206.87.85.83, 2013-04-09 02:12:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.013521
206.87.85.83, 2013-04-09 02:12:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000359
24.69.118.246, 2013-04-09 02:12:45, GET, /cqg/quiz, HTTP/1.1, 200, 0.012760
24.69.118.246, 2013-04-09 02:12:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000408
24.69.118.246, 2013-04-09 02:13:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.012707
24.69.118.246, 2013-04-09 02:13:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000387
24.69.118.246, 2013-04-09 02:13:14, GET, /cqg/quiz, HTTP/1.1, 200, 0.007698
24.69.118.246, 2013-04-09 02:13:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000347
24.69.118.246, 2013-04-09 02:13:32, GET, /cqg/quiz, HTTP/1.1, 200, 0.012422
24.69.118.246, 2013-04-09 02:13:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000389
24.69.118.246, 2013-04-09 02:13:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.012655
24.69.118.246, 2013-04-09 02:13:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000385
206.87.167.49, 2013-04-09 02:13:45, GET, /cqg/quiz, HTTP/1.1, 200, 0.012519
24.69.118.246, 2013-04-09 02:13:58, GET, /cqg/quiz, HTTP/1.1, 200, 0.012673
24.69.118.246, 2013-04-09 02:13:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
206.87.167.49, 2013-04-09 02:14:00, GET, /cqg/quiz, HTTP/1.1, 200, 0.007510
24.69.118.246, 2013-04-09 02:14:01, GET, /cqg/quiz, HTTP/1.1, 200, 0.007408
24.69.118.246, 2013-04-09 02:14:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000339
206.87.167.49, 2013-04-09 02:14:08, GET, /cqg/quiz, HTTP/1.1, 200, 0.007220
206.87.167.49, 2013-04-09 02:14:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.007202
206.87.167.49, 2013-04-09 02:14:14, GET, /cqg/quiz, HTTP/1.1, 200, 0.008178
206.87.167.49, 2013-04-09 02:14:15, GET, /cqg/quiz, HTTP/1.1, 200, 0.007238
206.87.167.49, 2013-04-09 02:14:18, GET, /cqg/quiz, HTTP/1.1, 200, 0.007296
206.87.167.49, 2013-04-09 02:14:20, GET, /cqg/quiz, HTTP/1.1, 200, 0.007187
206.87.167.49, 2013-04-09 02:14:20, GET, /cqg/quiz, HTTP/1.1, 200, 0.006907
206.87.167.49, 2013-04-09 02:14:20, GET, /cqg/quiz, HTTP/1.1, 200, 0.006932
206.87.167.49, 2013-04-09 02:14:20, GET, /cqg/quiz, HTTP/1.1, 200, 0.006857
206.87.167.49, 2013-04-09 02:14:21, GET, /cqg/quiz, HTTP/1.1, 200, 0.007213
206.87.167.49, 2013-04-09 02:14:22, GET, /cqg/quiz, HTTP/1.1, 200, 0.007191
24.69.118.246, 2013-04-09 02:14:30, GET, /cqg/quiz, HTTP/1.1, 200, 0.012320
24.69.118.246, 2013-04-09 02:14:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000396
24.69.118.246, 2013-04-09 02:14:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.027489
24.69.118.246, 2013-04-09 02:14:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000357
24.69.118.246, 2013-04-09 02:14:41, GET, /cqg/quiz, HTTP/1.1, 200, 0.007483
24.69.118.246, 2013-04-09 02:14:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000354
24.69.118.246, 2013-04-09 02:14:50, GET, /cqg/quiz, HTTP/1.1, 200, 0.012389
24.69.118.246, 2013-04-09 02:14:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000388
24.69.118.246, 2013-04-09 02:14:53, GET, /cqg/quiz, HTTP/1.1, 200, 0.007774
24.69.118.246, 2013-04-09 02:14:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000343
24.69.118.246, 2013-04-09 02:15:25, GET, /cqg/quiz, HTTP/1.1, 200, 0.012861
24.69.118.246, 2013-04-09 02:15:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000423
24.68.105.200, 2013-04-09 02:15:42, GET, /cqg/quiz, HTTP/1.1, 200, 0.007643
24.68.105.200, 2013-04-09 02:15:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000339
24.68.105.200, 2013-04-09 02:15:46, GET, /cqg/quiz, HTTP/1.1, 200, 0.007328
24.68.105.200, 2013-04-09 02:15:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000336
24.68.105.200, 2013-04-09 02:15:56, GET, /cqg/quiz, HTTP/1.1, 200, 0.007300
24.68.105.200, 2013-04-09 02:15:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000320
24.68.105.200, 2013-04-09 02:15:59, GET, /cqg/quiz, HTTP/1.1, 200, 0.007283
24.68.105.200, 2013-04-09 02:15:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000334
24.69.118.246, 2013-04-09 02:16:00, GET, /cqg/quiz, HTTP/1.1, 200, 0.007420
24.69.118.246, 2013-04-09 02:16:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000349
24.68.105.200, 2013-04-09 02:16:03, GET, /cqg/quiz, HTTP/1.1, 200, 0.007325
24.68.105.200, 2013-04-09 02:16:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000319
24.68.105.200, 2013-04-09 02:16:08, GET, /cqg/quiz, HTTP/1.1, 200, 0.007341
24.68.105.200, 2013-04-09 02:16:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000325
24.68.105.200, 2013-04-09 02:16:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.012239
24.68.105.200, 2013-04-09 02:16:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000369
24.68.105.200, 2013-04-09 02:16:18, GET, /cqg/quiz, HTTP/1.1, 200, 0.012527
24.68.105.200, 2013-04-09 02:16:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000370
24.68.105.200, 2013-04-09 02:16:25, GET, /cqg/quiz, HTTP/1.1, 200, 0.008518
24.68.105.200, 2013-04-09 02:16:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000322
24.69.118.246, 2013-04-09 02:16:28, GET, /cqg/quiz, HTTP/1.1, 200, 0.012441
24.68.105.200, 2013-04-09 02:16:28, GET, /cqg/quiz, HTTP/1.1, 200, 0.007645
24.69.118.246, 2013-04-09 02:16:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000326
24.68.105.200, 2013-04-09 02:16:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000311
24.69.118.246, 2013-04-09 02:16:31, GET, /cqg/quiz, HTTP/1.1, 200, 0.007450
24.69.118.246, 2013-04-09 02:16:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000347
24.68.105.200, 2013-04-09 02:16:32, GET, /cqg/quiz, HTTP/1.1, 200, 0.007276
24.68.105.200, 2013-04-09 02:16:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000327
24.68.105.200, 2013-04-09 02:16:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007319
24.68.105.200, 2013-04-09 02:16:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000334
24.68.105.200, 2013-04-09 02:16:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.007323
24.68.105.200, 2013-04-09 02:16:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000319
24.68.105.200, 2013-04-09 02:16:45, GET, /cqg/quiz, HTTP/1.1, 200, 0.007293
24.68.105.200, 2013-04-09 02:16:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000326
24.68.105.200, 2013-04-09 02:17:24, GET, /cqg/quiz, HTTP/1.1, 200, 0.012329
24.68.105.200, 2013-04-09 02:17:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000361
24.68.105.200, 2013-04-09 02:17:27, GET, /cqg/quiz, HTTP/1.1, 200, 0.007610
24.68.105.200, 2013-04-09 02:17:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000320
206.87.167.49, 2013-04-09 02:17:28, GET, /cqg/quiz, HTTP/1.1, 200, 0.007262
206.87.167.49, 2013-04-09 02:17:29, GET, /cqg/quiz, HTTP/1.1, 200, 0.007991
206.87.167.49, 2013-04-09 02:17:29, GET, /cqg/quiz, HTTP/1.1, 200, 0.006964
24.69.118.246, 2013-04-09 02:17:30, GET, /cqg/quiz, HTTP/1.1, 200, 0.012419
206.87.167.49, 2013-04-09 02:17:31, GET, /cqg/quiz, HTTP/1.1, 200, 0.007547
24.69.118.246, 2013-04-09 02:17:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000357
24.69.118.246, 2013-04-09 02:17:33, GET, /cqg/quiz, HTTP/1.1, 200, 0.007452
206.87.167.49, 2013-04-09 02:17:33, GET, /cqg/quiz, HTTP/1.1, 200, 0.007118
206.87.167.49, 2013-04-09 02:17:34, GET, /cqg/quiz, HTTP/1.1, 200, 0.007220
24.69.118.246, 2013-04-09 02:17:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000316
206.87.167.49, 2013-04-09 02:17:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007155
206.87.167.49, 2013-04-09 02:17:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007012
206.87.167.49, 2013-04-09 02:17:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.007143
206.87.167.49, 2013-04-09 02:17:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.007185
24.69.118.246, 2013-04-09 02:17:41, GET, /cqg/quiz, HTTP/1.1, 200, 0.012332
206.87.167.49, 2013-04-09 02:17:42, GET, /cqg/quiz, HTTP/1.1, 200, 0.008665
24.69.118.246, 2013-04-09 02:17:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000320
206.87.167.49, 2013-04-09 02:17:42, GET, /cqg/quiz, HTTP/1.1, 200, 0.006999
206.87.167.49, 2013-04-09 02:17:43, GET, /cqg/quiz, HTTP/1.1, 200, 0.007144
206.87.167.49, 2013-04-09 02:17:45, GET, /cqg/quiz, HTTP/1.1, 200, 0.007193
206.87.167.49, 2013-04-09 02:17:47, GET, /cqg/quiz, HTTP/1.1, 200, 0.007328
206.87.167.49, 2013-04-09 02:17:48, GET, /cqg/quiz, HTTP/1.1, 200, 0.007298
206.87.167.49, 2013-04-09 02:17:50, GET, /cqg/quiz, HTTP/1.1, 200, 0.007209
206.87.167.49, 2013-04-09 02:17:50, GET, /cqg/quiz, HTTP/1.1, 200, 0.006992
206.87.167.49, 2013-04-09 02:17:52, GET, /cqg/quiz, HTTP/1.1, 200, 0.007175
24.69.118.246, 2013-04-09 02:17:52, GET, /cqg/quiz, HTTP/1.1, 200, 0.012339
206.87.167.49, 2013-04-09 02:17:53, GET, /cqg/quiz, HTTP/1.1, 200, 0.007551
24.69.118.246, 2013-04-09 02:17:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000334
206.87.167.49, 2013-04-09 02:17:54, GET, /cqg/quiz, HTTP/1.1, 200, 0.007122
206.87.167.49, 2013-04-09 02:17:56, GET, /cqg/quiz, HTTP/1.1, 200, 0.007094
206.87.167.49, 2013-04-09 02:17:57, GET, /cqg/quiz, HTTP/1.1, 200, 0.008026
206.87.167.49, 2013-04-09 02:17:58, GET, /cqg/quiz, HTTP/1.1, 200, 0.007105
206.87.167.49, 2013-04-09 02:17:59, GET, /cqg/quiz, HTTP/1.1, 200, 0.007092
206.87.167.49, 2013-04-09 02:18:00, GET, /cqg/quiz, HTTP/1.1, 200, 0.007124
206.87.167.49, 2013-04-09 02:18:02, GET, /cqg/quiz, HTTP/1.1, 200, 0.007131
206.87.167.49, 2013-04-09 02:18:03, GET, /cqg/quiz, HTTP/1.1, 200, 0.007126
206.87.167.49, 2013-04-09 02:18:05, GET, /cqg/quiz, HTTP/1.1, 200, 0.007122
24.69.118.246, 2013-04-09 02:18:19, GET, /cqg/quiz, HTTP/1.1, 200, 0.012391
24.69.118.246, 2013-04-09 02:18:20, GET, /favicon.ico, HTTP/1.1, 400, 0.000395
24.69.118.246, 2013-04-09 02:18:21, GET, /cqg/quiz, HTTP/1.1, 200, 0.007719
24.69.118.246, 2013-04-09 02:18:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000347
24.69.118.246, 2013-04-09 02:18:27, GET, /cqg/quiz, HTTP/1.1, 200, 0.012302
24.69.118.246, 2013-04-09 02:18:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
96.50.76.58, 2013-04-09 02:18:29, GET, /cqg/quiz, HTTP/1.1, 200, 0.061010
96.50.76.58, 2013-04-09 02:18:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000340
24.69.118.246, 2013-04-09 02:18:32, GET, /cqg/quiz, HTTP/1.1, 200, 0.012403
24.69.118.246, 2013-04-09 02:18:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
24.69.118.246, 2013-04-09 02:18:41, GET, /cqg/quiz, HTTP/1.1, 200, 0.012708
24.69.118.246, 2013-04-09 02:18:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000407
24.69.118.246, 2013-04-09 02:18:54, GET, /cqg/quiz, HTTP/1.1, 200, 0.007774
24.69.118.246, 2013-04-09 02:18:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000353
96.50.76.58, 2013-04-09 02:20:59, GET, /cqg/quiz, HTTP/1.1, 200, 0.012454
96.50.76.58, 2013-04-09 02:20:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
96.50.76.58, 2013-04-09 02:21:05, GET, /cqg/quiz, HTTP/1.1, 200, 0.007700
96.50.76.58, 2013-04-09 02:21:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000349
96.50.76.58, 2013-04-09 02:21:07, GET, /cqg/quiz, HTTP/1.1, 200, 0.007396
96.50.76.58, 2013-04-09 02:21:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000344
96.50.76.58, 2013-04-09 02:21:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.007382
96.50.76.58, 2013-04-09 02:21:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000321
96.50.76.58, 2013-04-09 02:21:13, GET, /cqg/quiz, HTTP/1.1, 200, 0.007409
96.50.76.58, 2013-04-09 02:21:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000320
96.50.76.58, 2013-04-09 02:21:16, GET, /cqg/quiz, HTTP/1.1, 200, 0.007355
96.50.76.58, 2013-04-09 02:21:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000339
96.50.76.58, 2013-04-09 02:21:16, GET, /cqg/quiz, HTTP/1.1, 200, 0.007098
96.50.76.58, 2013-04-09 02:21:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000321
96.50.76.58, 2013-04-09 02:21:23, GET, /cqg/quiz, HTTP/1.1, 200, 0.008328
96.50.76.58, 2013-04-09 02:21:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000334
96.50.76.58, 2013-04-09 02:21:24, GET, /cqg/quiz, HTTP/1.1, 200, 0.007374
96.50.76.58, 2013-04-09 02:21:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000325
96.50.76.58, 2013-04-09 02:21:25, GET, /cqg/quiz, HTTP/1.1, 200, 0.007339
96.50.76.58, 2013-04-09 02:21:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000331
96.50.76.58, 2013-04-09 02:21:25, GET, /cqg/quiz, HTTP/1.1, 200, 0.007182
96.50.76.58, 2013-04-09 02:21:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000343
96.50.76.58, 2013-04-09 02:21:26, GET, /cqg/quiz, HTTP/1.1, 200, 0.007305
96.50.76.58, 2013-04-09 02:21:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000337
96.50.76.58, 2013-04-09 02:21:27, GET, /cqg/quiz, HTTP/1.1, 200, 0.007242
96.50.76.58, 2013-04-09 02:21:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000325
96.50.76.58, 2013-04-09 02:21:27, GET, /cqg/quiz, HTTP/1.1, 200, 0.007103
96.50.76.58, 2013-04-09 02:21:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000335
96.50.76.58, 2013-04-09 02:21:28, GET, /cqg/quiz, HTTP/1.1, 200, 0.007295
96.50.76.58, 2013-04-09 02:21:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000375
96.50.76.58, 2013-04-09 02:21:29, GET, /cqg/quiz, HTTP/1.1, 200, 0.007230
96.50.76.58, 2013-04-09 02:21:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000325
96.50.76.58, 2013-04-09 02:21:29, GET, /cqg/quiz, HTTP/1.1, 200, 0.007039
96.50.76.58, 2013-04-09 02:21:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000342
96.50.76.58, 2013-04-09 02:21:30, GET, /cqg/quiz, HTTP/1.1, 200, 0.007888
96.50.76.58, 2013-04-09 02:21:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000323
96.50.76.58, 2013-04-09 02:21:30, GET, /cqg/quiz, HTTP/1.1, 200, 0.007072
96.50.76.58, 2013-04-09 02:21:30, GET, /cqg/quiz, HTTP/1.1, 200, 0.007245
96.50.76.58, 2013-04-09 02:21:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000315
96.50.76.58, 2013-04-09 02:21:31, GET, /cqg/quiz, HTTP/1.1, 200, 0.007355
96.50.76.58, 2013-04-09 02:21:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000361
96.50.76.58, 2013-04-09 02:21:31, GET, /cqg/quiz, HTTP/1.1, 200, 0.007520
96.50.76.58, 2013-04-09 02:21:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000347
96.50.76.58, 2013-04-09 02:21:31, GET, /cqg/quiz, HTTP/1.1, 200, 0.007633
96.50.76.58, 2013-04-09 02:21:31, GET, /cqg/quiz, HTTP/1.1, 200, 0.007089
96.50.76.58, 2013-04-09 02:21:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000315
96.50.76.58, 2013-04-09 02:21:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000319
96.50.76.58, 2013-04-09 02:21:32, GET, /cqg/quiz, HTTP/1.1, 200, 0.007238
96.50.76.58, 2013-04-09 02:21:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000348
96.50.76.58, 2013-04-09 02:21:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007344
96.50.76.58, 2013-04-09 02:21:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000327
96.50.76.58, 2013-04-09 02:21:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007072
96.50.76.58, 2013-04-09 02:21:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007870
96.50.76.58, 2013-04-09 02:21:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000315
96.50.76.58, 2013-04-09 02:21:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.007078
96.50.76.58, 2013-04-09 02:21:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.007369
96.50.76.58, 2013-04-09 02:21:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000320
96.50.76.58, 2013-04-09 02:21:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.007208
96.50.76.58, 2013-04-09 02:21:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000317
96.50.76.58, 2013-04-09 02:21:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.007095
96.50.76.58, 2013-04-09 02:21:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000307
96.50.76.58, 2013-04-09 02:21:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.007069
96.50.76.58, 2013-04-09 02:21:37, GET, /cqg/quiz, HTTP/1.1, 200, 0.007151
96.50.76.58, 2013-04-09 02:21:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000313
96.50.76.58, 2013-04-09 02:21:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000326
96.50.76.58, 2013-04-09 02:21:37, GET, /cqg/quiz, HTTP/1.1, 200, 0.006985
96.50.76.58, 2013-04-09 02:21:37, GET, /cqg/quiz, HTTP/1.1, 200, 0.007045
96.50.76.58, 2013-04-09 02:21:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000318
96.50.76.58, 2013-04-09 02:21:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000323
96.50.76.58, 2013-04-09 02:21:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.021689
96.50.76.58, 2013-04-09 02:21:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.007022
96.50.76.58, 2013-04-09 02:21:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000321
96.50.76.58, 2013-04-09 02:21:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.007108
96.50.76.58, 2013-04-09 02:21:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000305
96.50.76.58, 2013-04-09 02:21:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.006984
96.50.76.58, 2013-04-09 02:21:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000319
96.50.76.58, 2013-04-09 02:21:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.007501
96.50.76.58, 2013-04-09 02:21:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000350
96.50.76.58, 2013-04-09 02:21:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.007665
96.50.76.58, 2013-04-09 02:21:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.007027
96.50.76.58, 2013-04-09 02:21:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000322
96.50.76.58, 2013-04-09 02:21:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.007049
96.50.76.58, 2013-04-09 02:21:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000340
96.50.76.58, 2013-04-09 02:21:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.007583
96.50.76.58, 2013-04-09 02:21:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.007228
96.50.76.58, 2013-04-09 02:21:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000335
96.50.76.58, 2013-04-09 02:21:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.007943
96.50.76.58, 2013-04-09 02:21:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000351
96.50.76.58, 2013-04-09 02:21:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.007476
96.50.76.58, 2013-04-09 02:21:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.007030
96.50.76.58, 2013-04-09 02:21:41, GET, /cqg/quiz, HTTP/1.1, 200, 0.007691
96.50.76.58, 2013-04-09 02:21:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000320
96.50.76.58, 2013-04-09 02:21:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000327
96.50.76.58, 2013-04-09 02:21:46, GET, /cqg/quiz, HTTP/1.1, 200, 0.012312
96.50.76.58, 2013-04-09 02:21:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000368
96.50.76.58, 2013-04-09 02:21:50, GET, /cqg/quiz, HTTP/1.1, 200, 0.007665
96.50.76.58, 2013-04-09 02:21:50, GET, /favicon.ico, HTTP/1.1, 400, 0.000337
96.50.76.58, 2013-04-09 02:21:53, GET, /cqg/quiz, HTTP/1.1, 200, 0.012373
96.50.76.58, 2013-04-09 02:21:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000372
96.50.76.58, 2013-04-09 02:21:54, GET, /cqg/quiz, HTTP/1.1, 200, 0.007670
96.50.76.58, 2013-04-09 02:21:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000333
96.50.76.58, 2013-04-09 02:21:55, GET, /cqg/quiz, HTTP/1.1, 200, 0.012383
96.50.76.58, 2013-04-09 02:21:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000390
96.50.76.58, 2013-04-09 02:21:57, GET, /cqg/quiz, HTTP/1.1, 200, 0.012616
96.50.76.58, 2013-04-09 02:21:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000377
96.50.76.58, 2013-04-09 02:21:59, GET, /cqg/quiz, HTTP/1.1, 200, 0.007660
96.50.76.58, 2013-04-09 02:21:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000333
96.50.76.58, 2013-04-09 02:22:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.007438
96.50.76.58, 2013-04-09 02:22:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000330
96.50.76.58, 2013-04-09 02:22:42, GET, /cqg/quiz, HTTP/1.1, 200, 0.007469
96.50.76.58, 2013-04-09 02:22:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000332
96.50.76.58, 2013-04-09 02:22:43, GET, /cqg/quiz, HTTP/1.1, 200, 0.008242
96.50.76.58, 2013-04-09 02:22:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000335
96.50.76.58, 2013-04-09 02:22:45, GET, /cqg/quiz, HTTP/1.1, 200, 0.007382
96.50.76.58, 2013-04-09 02:22:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000334
96.50.76.58, 2013-04-09 02:22:48, GET, /cqg/quiz, HTTP/1.1, 200, 0.012386
96.50.76.58, 2013-04-09 02:22:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000368
96.50.76.58, 2013-04-09 02:22:55, GET, /cqg/quiz, HTTP/1.1, 200, 0.012764
96.50.76.58, 2013-04-09 02:22:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000384
96.50.76.58, 2013-04-09 02:23:00, GET, /cqg/quiz, HTTP/1.1, 200, 0.012671
96.50.76.58, 2013-04-09 02:23:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000369
96.50.76.58, 2013-04-09 02:23:13, GET, /cqg/quiz, HTTP/1.1, 200, 0.007658
96.50.76.58, 2013-04-09 02:23:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000318
24.69.118.246, 2013-04-09 02:23:26, GET, /cqg/quiz, HTTP/1.1, 200, 0.012400
24.69.118.246, 2013-04-09 02:23:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
24.69.118.246, 2013-04-09 02:23:33, GET, /cqg/quiz, HTTP/1.1, 200, 0.007833
24.69.118.246, 2013-04-09 02:23:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000376
24.69.118.246, 2013-04-09 02:23:44, GET, /cqg/quiz, HTTP/1.1, 200, 0.007572
24.69.118.246, 2013-04-09 02:23:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000339
24.69.118.246, 2013-04-09 02:23:59, GET, /cqg/quiz, HTTP/1.1, 200, 0.007533
24.69.118.246, 2013-04-09 02:24:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000347
